id_temps,jour,mois,annee,date_complete,nom_jour,nom_mois,jour_semaine,semaine_annee,jour_annee,trimestre,semestre,trimestre_label,semestre_label,fiscal_year,fiscal_quarter,fiscal_month,is_weekend,is_working_day,is_holiday,holiday_name,is_current_day,is_current_week,is_current_month,is_current_quarter,is_current_year
196,15,7,2019,2019-07-15,Monday,July,1,29,196,3,2,Q3 2019,H2 2019,2019,3,7,False,True,False,,False,False,False,False,False
197,16,7,2019,2019-07-16,Tuesday,July,2,29,197,3,2,Q3 2019,H2 2019,2019,3,7,False,True,False,,False,False,False,False,False
198,17,7,2019,2019-07-17,Wednesday,July,3,29,198,3,2,Q3 2019,H2 2019,2019,3,7,False,True,False,,False,False,False,False,False
199,18,7,2019,2019-07-18,Thursday,July,4,29,199,3,2,Q3 2019,H2 2019,2019,3,7,False,True,False,,False,False,False,False,False
200,19,7,2019,2019-07-19,Friday,July,5,29,200,3,2,Q3 2019,H2 2019,2019,3,7,False,True,False,,False,False,False,False,False
201,20,7,2019,2019-07-20,Saturday,July,6,29,201,3,2,Q3 2019,H2 2019,2019,3,7,True,False,False,,False,False,False,False,False
202,21,7,2019,2019-07-21,Sunday,July,7,29,202,3,2,Q3 2019,H2 2019,2019,3,7,True,False,False,,False,False,False,False,False
203,22,7,2019,2019-07-22,Monday,July,1,30,203,3,2,Q3 2019,H2 2019,2019,3,7,False,True,False,,False,False,False,False,False
204,23,7,2019,2019-07-23,Tuesday,July,2,30,204,3,2,Q3 2019,H2 2019,2019,3,7,False,True,False,,False,False,False,False,False
205,24,7,2019,2019-07-24,Wednesday,July,3,30,205,3,2,Q3 2019,H2 2019,2019,3,7,False,True,False,,False,False,False,False,False
206,25,7,2019,2019-07-25,Thursday,July,4,30,206,3,2,Q3 2019,H2 2019,2019,3,7,False,True,False,,False,False,False,False,False
207,26,7,2019,2019-07-26,Friday,July,5,30,207,3,2,Q3 2019,H2 2019,2019,3,7,False,True,False,,False,False,False,False,False
208,27,7,2019,2019-07-27,Saturday,July,6,30,208,3,2,Q3 2019,H2 2019,2019,3,7,True,False,False,,False,False,False,False,False
209,28,7,2019,2019-07-28,Sunday,July,7,30,209,3,2,Q3 2019,H2 2019,2019,3,7,True,False,False,,False,False,False,False,False
210,29,7,2019,2019-07-29,Monday,July,1,31,210,3,2,Q3 2019,H2 2019,2019,3,7,False,True,False,,False,False,False,False,False
211,30,7,2019,2019-07-30,Tuesday,July,2,31,211,3,2,Q3 2019,H2 2019,2019,3,7,False,True,False,,False,False,False,False,False
212,31,7,2019,2019-07-31,Wednesday,July,3,31,212,3,2,Q3 2019,H2 2019,2019,3,7,False,True,False,,False,False,False,False,False
213,1,8,2019,2019-08-01,Thursday,August,4,31,213,3,2,Q3 2019,H2 2019,2019,3,8,False,True,False,,False,False,False,False,False
214,2,8,2019,2019-08-02,Friday,August,5,31,214,3,2,Q3 2019,H2 2019,2019,3,8,False,True,False,,False,False,False,False,False
215,3,8,2019,2019-08-03,Saturday,August,6,31,215,3,2,Q3 2019,H2 2019,2019,3,8,True,False,False,,False,False,False,False,False
216,4,8,2019,2019-08-04,Sunday,August,7,31,216,3,2,Q3 2019,H2 2019,2019,3,8,True,False,False,,False,False,False,False,False
217,5,8,2019,2019-08-05,Monday,August,1,32,217,3,2,Q3 2019,H2 2019,2019,3,8,False,True,False,,False,False,False,False,False
218,6,8,2019,2019-08-06,Tuesday,August,2,32,218,3,2,Q3 2019,H2 2019,2019,3,8,False,True,False,,False,False,False,False,False
219,7,8,2019,2019-08-07,Wednesday,August,3,32,219,3,2,Q3 2019,H2 2019,2019,3,8,False,True,False,,False,False,False,False,False
220,8,8,2019,2019-08-08,Thursday,August,4,32,220,3,2,Q3 2019,H2 2019,2019,3,8,False,True,False,,False,False,False,False,False
221,9,8,2019,2019-08-09,Friday,August,5,32,221,3,2,Q3 2019,H2 2019,2019,3,8,False,True,False,,False,False,False,False,False
222,10,8,2019,2019-08-10,Saturday,August,6,32,222,3,2,Q3 2019,H2 2019,2019,3,8,True,False,False,,False,False,False,False,False
223,11,8,2019,2019-08-11,Sunday,August,7,32,223,3,2,Q3 2019,H2 2019,2019,3,8,True,False,False,,False,False,False,False,False
224,12,8,2019,2019-08-12,Monday,August,1,33,224,3,2,Q3 2019,H2 2019,2019,3,8,False,True,False,,False,False,False,False,False
225,13,8,2019,2019-08-13,Tuesday,August,2,33,225,3,2,Q3 2019,H2 2019,2019,3,8,False,True,False,,False,False,False,False,False
226,14,8,2019,2019-08-14,Wednesday,August,3,33,226,3,2,Q3 2019,H2 2019,2019,3,8,False,True,False,,False,False,False,False,False
227,15,8,2019,2019-08-15,Thursday,August,4,33,227,3,2,Q3 2019,H2 2019,2019,3,8,False,True,False,,False,False,False,False,False
228,16,8,2019,2019-08-16,Friday,August,5,33,228,3,2,Q3 2019,H2 2019,2019,3,8,False,True,False,,False,False,False,False,False
229,17,8,2019,2019-08-17,Saturday,August,6,33,229,3,2,Q3 2019,H2 2019,2019,3,8,True,False,False,,False,False,False,False,False
230,18,8,2019,2019-08-18,Sunday,August,7,33,230,3,2,Q3 2019,H2 2019,2019,3,8,True,False,False,,False,False,False,False,False
231,19,8,2019,2019-08-19,Monday,August,1,34,231,3,2,Q3 2019,H2 2019,2019,3,8,False,True,False,,False,False,False,False,False
232,20,8,2019,2019-08-20,Tuesday,August,2,34,232,3,2,Q3 2019,H2 2019,2019,3,8,False,True,False,,False,False,False,False,False
233,21,8,2019,2019-08-21,Wednesday,August,3,34,233,3,2,Q3 2019,H2 2019,2019,3,8,False,True,False,,False,False,False,False,False
234,22,8,2019,2019-08-22,Thursday,August,4,34,234,3,2,Q3 2019,H2 2019,2019,3,8,False,True,False,,False,False,False,False,False
235,23,8,2019,2019-08-23,Friday,August,5,34,235,3,2,Q3 2019,H2 2019,2019,3,8,False,True,False,,False,False,False,False,False
236,24,8,2019,2019-08-24,Saturday,August,6,34,236,3,2,Q3 2019,H2 2019,2019,3,8,True,False,False,,False,False,False,False,False
237,25,8,2019,2019-08-25,Sunday,August,7,34,237,3,2,Q3 2019,H2 2019,2019,3,8,True,False,False,,False,False,False,False,False
238,26,8,2019,2019-08-26,Monday,August,1,35,238,3,2,Q3 2019,H2 2019,2019,3,8,False,True,False,,False,False,False,False,False
239,27,8,2019,2019-08-27,Tuesday,August,2,35,239,3,2,Q3 2019,H2 2019,2019,3,8,False,True,False,,False,False,False,False,False
240,28,8,2019,2019-08-28,Wednesday,August,3,35,240,3,2,Q3 2019,H2 2019,2019,3,8,False,True,False,,False,False,False,False,False
241,29,8,2019,2019-08-29,Thursday,August,4,35,241,3,2,Q3 2019,H2 2019,2019,3,8,False,True,False,,False,False,False,False,False
242,30,8,2019,2019-08-30,Friday,August,5,35,242,3,2,Q3 2019,H2 2019,2019,3,8,False,True,False,,False,False,False,False,False
243,31,8,2019,2019-08-31,Saturday,August,6,35,243,3,2,Q3 2019,H2 2019,2019,3,8,True,False,False,,False,False,False,False,False
244,1,9,2019,2019-09-01,Sunday,September,7,35,244,3,2,Q3 2019,H2 2019,2019,3,9,True,False,False,,False,False,False,False,False
245,2,9,2019,2019-09-02,Monday,September,1,36,245,3,2,Q3 2019,H2 2019,2019,3,9,False,True,False,,False,False,False,False,False
246,3,9,2019,2019-09-03,Tuesday,September,2,36,246,3,2,Q3 2019,H2 2019,2019,3,9,False,True,False,,False,False,False,False,False
247,4,9,2019,2019-09-04,Wednesday,September,3,36,247,3,2,Q3 2019,H2 2019,2019,3,9,False,True,False,,False,False,False,False,False
248,5,9,2019,2019-09-05,Thursday,September,4,36,248,3,2,Q3 2019,H2 2019,2019,3,9,False,True,False,,False,False,False,False,False
249,6,9,2019,2019-09-06,Friday,September,5,36,249,3,2,Q3 2019,H2 2019,2019,3,9,False,True,False,,False,False,False,False,False
250,7,9,2019,2019-09-07,Saturday,September,6,36,250,3,2,Q3 2019,H2 2019,2019,3,9,True,False,False,,False,False,False,False,False
251,8,9,2019,2019-09-08,Sunday,September,7,36,251,3,2,Q3 2019,H2 2019,2019,3,9,True,False,False,,False,False,False,False,False
252,9,9,2019,2019-09-09,Monday,September,1,37,252,3,2,Q3 2019,H2 2019,2019,3,9,False,True,False,,False,False,False,False,False
253,10,9,2019,2019-09-10,Tuesday,September,2,37,253,3,2,Q3 2019,H2 2019,2019,3,9,False,True,False,,False,False,False,False,False
254,11,9,2019,2019-09-11,Wednesday,September,3,37,254,3,2,Q3 2019,H2 2019,2019,3,9,False,True,False,,False,False,False,False,False
255,12,9,2019,2019-09-12,Thursday,September,4,37,255,3,2,Q3 2019,H2 2019,2019,3,9,False,True,False,,False,False,False,False,False
256,13,9,2019,2019-09-13,Friday,September,5,37,256,3,2,Q3 2019,H2 2019,2019,3,9,False,True,False,,False,False,False,False,False
257,14,9,2019,2019-09-14,Saturday,September,6,37,257,3,2,Q3 2019,H2 2019,2019,3,9,True,False,False,,False,False,False,False,False
258,15,9,2019,2019-09-15,Sunday,September,7,37,258,3,2,Q3 2019,H2 2019,2019,3,9,True,False,False,,False,False,False,False,False
259,16,9,2019,2019-09-16,Monday,September,1,38,259,3,2,Q3 2019,H2 2019,2019,3,9,False,True,False,,False,False,False,False,False
260,17,9,2019,2019-09-17,Tuesday,September,2,38,260,3,2,Q3 2019,H2 2019,2019,3,9,False,True,False,,False,False,False,False,False
261,18,9,2019,2019-09-18,Wednesday,September,3,38,261,3,2,Q3 2019,H2 2019,2019,3,9,False,True,False,,False,False,False,False,False
262,19,9,2019,2019-09-19,Thursday,September,4,38,262,3,2,Q3 2019,H2 2019,2019,3,9,False,True,False,,False,False,False,False,False
263,20,9,2019,2019-09-20,Friday,September,5,38,263,3,2,Q3 2019,H2 2019,2019,3,9,False,True,False,,False,False,False,False,False
264,21,9,2019,2019-09-21,Saturday,September,6,38,264,3,2,Q3 2019,H2 2019,2019,3,9,True,False,False,,False,False,False,False,False
265,22,9,2019,2019-09-22,Sunday,September,7,38,265,3,2,Q3 2019,H2 2019,2019,3,9,True,False,False,,False,False,False,False,False
266,23,9,2019,2019-09-23,Monday,September,1,39,266,3,2,Q3 2019,H2 2019,2019,3,9,False,True,False,,False,False,False,False,False
267,24,9,2019,2019-09-24,Tuesday,September,2,39,267,3,2,Q3 2019,H2 2019,2019,3,9,False,True,False,,False,False,False,False,False
268,25,9,2019,2019-09-25,Wednesday,September,3,39,268,3,2,Q3 2019,H2 2019,2019,3,9,False,True,False,,False,False,False,False,False
269,26,9,2019,2019-09-26,Thursday,September,4,39,269,3,2,Q3 2019,H2 2019,2019,3,9,False,True,False,,False,False,False,False,False
270,27,9,2019,2019-09-27,Friday,September,5,39,270,3,2,Q3 2019,H2 2019,2019,3,9,False,True,False,,False,False,False,False,False
271,28,9,2019,2019-09-28,Saturday,September,6,39,271,3,2,Q3 2019,H2 2019,2019,3,9,True,False,False,,False,False,False,False,False
272,29,9,2019,2019-09-29,Sunday,September,7,39,272,3,2,Q3 2019,H2 2019,2019,3,9,True,False,False,,False,False,False,False,False
273,30,9,2019,2019-09-30,Monday,September,1,40,273,3,2,Q3 2019,H2 2019,2019,3,9,False,True,False,,False,False,False,False,False
274,1,10,2019,2019-10-01,Tuesday,October,2,40,274,4,2,Q4 2019,H2 2019,2019,4,10,False,True,False,,False,False,False,False,False
275,2,10,2019,2019-10-02,Wednesday,October,3,40,275,4,2,Q4 2019,H2 2019,2019,4,10,False,True,False,,False,False,False,False,False
276,3,10,2019,2019-10-03,Thursday,October,4,40,276,4,2,Q4 2019,H2 2019,2019,4,10,False,True,False,,False,False,False,False,False
277,4,10,2019,2019-10-04,Friday,October,5,40,277,4,2,Q4 2019,H2 2019,2019,4,10,False,True,False,,False,False,False,False,False
278,5,10,2019,2019-10-05,Saturday,October,6,40,278,4,2,Q4 2019,H2 2019,2019,4,10,True,False,False,,False,False,False,False,False
279,6,10,2019,2019-10-06,Sunday,October,7,40,279,4,2,Q4 2019,H2 2019,2019,4,10,True,False,False,,False,False,False,False,False
280,7,10,2019,2019-10-07,Monday,October,1,41,280,4,2,Q4 2019,H2 2019,2019,4,10,False,True,False,,False,False,False,False,False
281,8,10,2019,2019-10-08,Tuesday,October,2,41,281,4,2,Q4 2019,H2 2019,2019,4,10,False,True,False,,False,False,False,False,False
282,9,10,2019,2019-10-09,Wednesday,October,3,41,282,4,2,Q4 2019,H2 2019,2019,4,10,False,True,False,,False,False,False,False,False
283,10,10,2019,2019-10-10,Thursday,October,4,41,283,4,2,Q4 2019,H2 2019,2019,4,10,False,True,False,,False,False,False,False,False
284,11,10,2019,2019-10-11,Friday,October,5,41,284,4,2,Q4 2019,H2 2019,2019,4,10,False,True,False,,False,False,False,False,False
285,12,10,2019,2019-10-12,Saturday,October,6,41,285,4,2,Q4 2019,H2 2019,2019,4,10,True,False,False,,False,False,False,False,False
286,13,10,2019,2019-10-13,Sunday,October,7,41,286,4,2,Q4 2019,H2 2019,2019,4,10,True,False,False,,False,False,False,False,False
287,14,10,2019,2019-10-14,Monday,October,1,42,287,4,2,Q4 2019,H2 2019,2019,4,10,False,True,False,,False,False,False,False,False
288,15,10,2019,2019-10-15,Tuesday,October,2,42,288,4,2,Q4 2019,H2 2019,2019,4,10,False,True,False,,False,False,False,False,False
289,16,10,2019,2019-10-16,Wednesday,October,3,42,289,4,2,Q4 2019,H2 2019,2019,4,10,False,True,False,,False,False,False,False,False
290,17,10,2019,2019-10-17,Thursday,October,4,42,290,4,2,Q4 2019,H2 2019,2019,4,10,False,True,False,,False,False,False,False,False
291,18,10,2019,2019-10-18,Friday,October,5,42,291,4,2,Q4 2019,H2 2019,2019,4,10,False,True,False,,False,False,False,False,False
292,19,10,2019,2019-10-19,Saturday,October,6,42,292,4,2,Q4 2019,H2 2019,2019,4,10,True,False,False,,False,False,False,False,False
293,20,10,2019,2019-10-20,Sunday,October,7,42,293,4,2,Q4 2019,H2 2019,2019,4,10,True,False,False,,False,False,False,False,False
294,21,10,2019,2019-10-21,Monday,October,1,43,294,4,2,Q4 2019,H2 2019,2019,4,10,False,True,False,,False,False,False,False,False
295,22,10,2019,2019-10-22,Tuesday,October,2,43,295,4,2,Q4 2019,H2 2019,2019,4,10,False,True,False,,False,False,False,False,False
296,23,10,2019,2019-10-23,Wednesday,October,3,43,296,4,2,Q4 2019,H2 2019,2019,4,10,False,True,False,,False,False,False,False,False
297,24,10,2019,2019-10-24,Thursday,October,4,43,297,4,2,Q4 2019,H2 2019,2019,4,10,False,True,False,,False,False,False,False,False
298,25,10,2019,2019-10-25,Friday,October,5,43,298,4,2,Q4 2019,H2 2019,2019,4,10,False,True,False,,False,False,False,False,False
299,26,10,2019,2019-10-26,Saturday,October,6,43,299,4,2,Q4 2019,H2 2019,2019,4,10,True,False,False,,False,False,False,False,False
300,27,10,2019,2019-10-27,Sunday,October,7,43,300,4,2,Q4 2019,H2 2019,2019,4,10,True,False,False,,False,False,False,False,False
301,28,10,2019,2019-10-28,Monday,October,1,44,301,4,2,Q4 2019,H2 2019,2019,4,10,False,True,False,,False,False,False,False,False
302,29,10,2019,2019-10-29,Tuesday,October,2,44,302,4,2,Q4 2019,H2 2019,2019,4,10,False,True,False,,False,False,False,False,False
303,30,10,2019,2019-10-30,Wednesday,October,3,44,303,4,2,Q4 2019,H2 2019,2019,4,10,False,True,False,,False,False,False,False,False
304,31,10,2019,2019-10-31,Thursday,October,4,44,304,4,2,Q4 2019,H2 2019,2019,4,10,False,True,False,,False,False,False,False,False
305,1,11,2019,2019-11-01,Friday,November,5,44,305,4,2,Q4 2019,H2 2019,2019,4,11,False,True,False,,False,False,False,False,False
306,2,11,2019,2019-11-02,Saturday,November,6,44,306,4,2,Q4 2019,H2 2019,2019,4,11,True,False,False,,False,False,False,False,False
307,3,11,2019,2019-11-03,Sunday,November,7,44,307,4,2,Q4 2019,H2 2019,2019,4,11,True,False,False,,False,False,False,False,False
308,4,11,2019,2019-11-04,Monday,November,1,45,308,4,2,Q4 2019,H2 2019,2019,4,11,False,True,False,,False,False,False,False,False
309,5,11,2019,2019-11-05,Tuesday,November,2,45,309,4,2,Q4 2019,H2 2019,2019,4,11,False,True,False,,False,False,False,False,False
310,6,11,2019,2019-11-06,Wednesday,November,3,45,310,4,2,Q4 2019,H2 2019,2019,4,11,False,True,False,,False,False,False,False,False
311,7,11,2019,2019-11-07,Thursday,November,4,45,311,4,2,Q4 2019,H2 2019,2019,4,11,False,True,False,,False,False,False,False,False
312,8,11,2019,2019-11-08,Friday,November,5,45,312,4,2,Q4 2019,H2 2019,2019,4,11,False,True,False,,False,False,False,False,False
313,9,11,2019,2019-11-09,Saturday,November,6,45,313,4,2,Q4 2019,H2 2019,2019,4,11,True,False,False,,False,False,False,False,False
314,10,11,2019,2019-11-10,Sunday,November,7,45,314,4,2,Q4 2019,H2 2019,2019,4,11,True,False,False,,False,False,False,False,False
315,11,11,2019,2019-11-11,Monday,November,1,46,315,4,2,Q4 2019,H2 2019,2019,4,11,False,True,False,,False,False,False,False,False
316,12,11,2019,2019-11-12,Tuesday,November,2,46,316,4,2,Q4 2019,H2 2019,2019,4,11,False,True,False,,False,False,False,False,False
317,13,11,2019,2019-11-13,Wednesday,November,3,46,317,4,2,Q4 2019,H2 2019,2019,4,11,False,True,False,,False,False,False,False,False
318,14,11,2019,2019-11-14,Thursday,November,4,46,318,4,2,Q4 2019,H2 2019,2019,4,11,False,True,False,,False,False,False,False,False
319,15,11,2019,2019-11-15,Friday,November,5,46,319,4,2,Q4 2019,H2 2019,2019,4,11,False,True,False,,False,False,False,False,False
320,16,11,2019,2019-11-16,Saturday,November,6,46,320,4,2,Q4 2019,H2 2019,2019,4,11,True,False,False,,False,False,False,False,False
321,17,11,2019,2019-11-17,Sunday,November,7,46,321,4,2,Q4 2019,H2 2019,2019,4,11,True,False,False,,False,False,False,False,False
322,18,11,2019,2019-11-18,Monday,November,1,47,322,4,2,Q4 2019,H2 2019,2019,4,11,False,True,False,,False,False,False,False,False
323,19,11,2019,2019-11-19,Tuesday,November,2,47,323,4,2,Q4 2019,H2 2019,2019,4,11,False,True,False,,False,False,False,False,False
324,20,11,2019,2019-11-20,Wednesday,November,3,47,324,4,2,Q4 2019,H2 2019,2019,4,11,False,True,False,,False,False,False,False,False
325,21,11,2019,2019-11-21,Thursday,November,4,47,325,4,2,Q4 2019,H2 2019,2019,4,11,False,True,False,,False,False,False,False,False
326,22,11,2019,2019-11-22,Friday,November,5,47,326,4,2,Q4 2019,H2 2019,2019,4,11,False,True,False,,False,False,False,False,False
327,23,11,2019,2019-11-23,Saturday,November,6,47,327,4,2,Q4 2019,H2 2019,2019,4,11,True,False,False,,False,False,False,False,False
328,24,11,2019,2019-11-24,Sunday,November,7,47,328,4,2,Q4 2019,H2 2019,2019,4,11,True,False,False,,False,False,False,False,False
329,25,11,2019,2019-11-25,Monday,November,1,48,329,4,2,Q4 2019,H2 2019,2019,4,11,False,True,False,,False,False,False,False,False
330,26,11,2019,2019-11-26,Tuesday,November,2,48,330,4,2,Q4 2019,H2 2019,2019,4,11,False,True,False,,False,False,False,False,False
331,27,11,2019,2019-11-27,Wednesday,November,3,48,331,4,2,Q4 2019,H2 2019,2019,4,11,False,True,False,,False,False,False,False,False
332,28,11,2019,2019-11-28,Thursday,November,4,48,332,4,2,Q4 2019,H2 2019,2019,4,11,False,True,False,,False,False,False,False,False
333,29,11,2019,2019-11-29,Friday,November,5,48,333,4,2,Q4 2019,H2 2019,2019,4,11,False,True,False,,False,False,False,False,False
334,30,11,2019,2019-11-30,Saturday,November,6,48,334,4,2,Q4 2019,H2 2019,2019,4,11,True,False,False,,False,False,False,False,False
335,1,12,2019,2019-12-01,Sunday,December,7,48,335,4,2,Q4 2019,H2 2019,2019,4,12,True,False,False,,False,False,False,False,False
336,2,12,2019,2019-12-02,Monday,December,1,49,336,4,2,Q4 2019,H2 2019,2019,4,12,False,True,False,,False,False,False,False,False
337,3,12,2019,2019-12-03,Tuesday,December,2,49,337,4,2,Q4 2019,H2 2019,2019,4,12,False,True,False,,False,False,False,False,False
338,4,12,2019,2019-12-04,Wednesday,December,3,49,338,4,2,Q4 2019,H2 2019,2019,4,12,False,True,False,,False,False,False,False,False
339,5,12,2019,2019-12-05,Thursday,December,4,49,339,4,2,Q4 2019,H2 2019,2019,4,12,False,True,False,,False,False,False,False,False
340,6,12,2019,2019-12-06,Friday,December,5,49,340,4,2,Q4 2019,H2 2019,2019,4,12,False,True,False,,False,False,False,False,False
341,7,12,2019,2019-12-07,Saturday,December,6,49,341,4,2,Q4 2019,H2 2019,2019,4,12,True,False,False,,False,False,False,False,False
342,8,12,2019,2019-12-08,Sunday,December,7,49,342,4,2,Q4 2019,H2 2019,2019,4,12,True,False,False,,False,False,False,False,False
343,9,12,2019,2019-12-09,Monday,December,1,50,343,4,2,Q4 2019,H2 2019,2019,4,12,False,True,False,,False,False,False,False,False
344,10,12,2019,2019-12-10,Tuesday,December,2,50,344,4,2,Q4 2019,H2 2019,2019,4,12,False,True,False,,False,False,False,False,False
345,11,12,2019,2019-12-11,Wednesday,December,3,50,345,4,2,Q4 2019,H2 2019,2019,4,12,False,True,False,,False,False,False,False,False
346,12,12,2019,2019-12-12,Thursday,December,4,50,346,4,2,Q4 2019,H2 2019,2019,4,12,False,True,False,,False,False,False,False,False
347,13,12,2019,2019-12-13,Friday,December,5,50,347,4,2,Q4 2019,H2 2019,2019,4,12,False,True,False,,False,False,False,False,False
348,14,12,2019,2019-12-14,Saturday,December,6,50,348,4,2,Q4 2019,H2 2019,2019,4,12,True,False,False,,False,False,False,False,False
349,15,12,2019,2019-12-15,Sunday,December,7,50,349,4,2,Q4 2019,H2 2019,2019,4,12,True,False,False,,False,False,False,False,False
350,16,12,2019,2019-12-16,Monday,December,1,51,350,4,2,Q4 2019,H2 2019,2019,4,12,False,True,False,,False,False,False,False,False
351,17,12,2019,2019-12-17,Tuesday,December,2,51,351,4,2,Q4 2019,H2 2019,2019,4,12,False,True,False,,False,False,False,False,False
352,18,12,2019,2019-12-18,Wednesday,December,3,51,352,4,2,Q4 2019,H2 2019,2019,4,12,False,True,False,,False,False,False,False,False
353,19,12,2019,2019-12-19,Thursday,December,4,51,353,4,2,Q4 2019,H2 2019,2019,4,12,False,True,False,,False,False,False,False,False
354,20,12,2019,2019-12-20,Friday,December,5,51,354,4,2,Q4 2019,H2 2019,2019,4,12,False,True,False,,False,False,False,False,False
355,21,12,2019,2019-12-21,Saturday,December,6,51,355,4,2,Q4 2019,H2 2019,2019,4,12,True,False,False,,False,False,False,False,False
356,22,12,2019,2019-12-22,Sunday,December,7,51,356,4,2,Q4 2019,H2 2019,2019,4,12,True,False,False,,False,False,False,False,False
