id_satisfaction,id_temps,id_canal,id_client,id_produit,note_satisfaction,taux_satisfaction,nombre_avis,nombre_ventes,nps_equivalent,nps_category,nps_score,sentiment_score,sentiment_label,is_verified_purchase,helpful_votes,resolution_time_hours,review_id,review_source,id_satisfaction_category
222,1777,3,989,12623,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,True,6,36.99913306229337,REV1221,Email Survey,3
223,1841,10,999,12538,3,0.6,1,1,5.0,Detractor,0,0.0,Neutral,True,4,0.0,REV1222,Website,1
224,1841,10,999,9660,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,True,8,16.910692995530468,REV1223,Website,3
225,1841,9,999,11504,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,True,6,36.36119665002216,REV1224,Phone,1
226,466,8,1000,1936,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,False,6,32.89304119048767,REV1225,Website,4
227,1122,6,1006,322,5,1.0,1,1,10.0,Promoter,100,1.0,Positive,False,5,0.0,REV1226,Email Survey,4
228,1122,9,1006,15672,3,0.6,1,1,5.0,Detractor,0,0.0,Neutral,True,4,0.0,REV1227,Website,3
229,1511,9,1012,6979,5,1.0,1,1,10.0,Promoter,100,1.0,Positive,True,4,0.0,REV1228,Phone,2
230,778,5,1018,6874,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,True,4,38.47865024683481,REV1229,Email Survey,2
231,1193,3,1026,4877,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,False,7,23.10650540712932,REV1230,Website,4
232,1440,6,1030,535,3,0.6,1,1,5.0,Detractor,0,0.0,Neutral,True,2,0.0,REV1231,Phone,3
233,1440,8,1030,1244,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,True,7,40.93974485528264,REV1232,Email Survey,3
234,1440,3,1030,13029,3,0.6,1,1,5.0,Detractor,0,0.0,Neutral,False,8,0.0,REV1233,Phone,2
235,1658,8,1036,7865,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,True,4,44.756031710696455,REV1234,Mobile App,1
236,1658,8,1036,4261,3,0.6,1,1,5.0,Detractor,0,0.0,Neutral,True,2,0.0,REV1235,Website,4
237,1658,6,1036,13353,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,True,10,46.854450970446294,REV1236,Website,3
238,1006,5,1037,8284,3,0.6,1,1,5.0,Detractor,0,0.0,Neutral,True,5,0.0,REV1237,Email Survey,4
239,1731,10,1042,4806,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,True,3,19.070174949465063,REV1238,Email Survey,4
240,842,3,1045,6115,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,True,3,12.224382520144143,REV1239,Phone,3
241,473,7,1055,11505,4,0.8,1,1,7.5,Passive,100,0.5,Positive,True,5,0.0,REV1240,Website,4
242,1166,7,1071,4729,4,0.8,1,1,7.5,Passive,100,0.5,Positive,True,2,0.0,REV1241,Website,3
243,1839,1,1072,15646,5,1.0,1,1,10.0,Promoter,100,1.0,Positive,False,4,0.0,REV1242,Email Survey,1
244,709,1,1074,13738,5,1.0,1,1,10.0,Promoter,100,1.0,Positive,True,2,0.0,REV1243,Website,2
245,979,6,1078,13764,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,True,4,8.48537529703951,REV1244,Website,3
246,1552,10,1078,8208,4,0.8,1,1,7.5,Passive,100,0.5,Positive,True,4,0.0,REV1245,Website,1
247,1449,1,1080,15855,5,1.0,1,1,10.0,Promoter,100,1.0,Positive,True,6,0.0,REV1246,Website,2
248,1449,6,1080,290,5,1.0,1,1,10.0,Promoter,100,1.0,Positive,True,6,0.0,REV1247,Email Survey,1
249,1284,8,1083,2086,3,0.6,1,1,5.0,Detractor,0,0.0,Neutral,True,5,0.0,REV1248,Website,4
250,1842,10,1109,9409,3,0.6,1,1,5.0,Detractor,0,0.0,Neutral,True,3,0.0,REV1249,Website,1
251,1842,2,1109,10539,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,True,14,19.35298010201947,REV1250,Email Survey,4
252,1842,10,1109,948,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,True,6,44.31229212321268,REV1251,Phone,3
253,1842,9,1109,14947,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,True,6,22.691261169499935,REV1252,Website,2
254,1254,9,1115,2893,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,True,4,47.19067127468573,REV1253,Email Survey,2
255,1478,9,1126,10438,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,True,6,14.87464193917998,REV1254,Website,4
256,1478,10,1126,1511,4,0.8,1,1,7.5,Passive,100,0.5,Positive,False,6,0.0,REV1255,Phone,1
257,1152,10,1130,15664,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,True,6,28.023461457027402,REV1256,Mobile App,3
258,1152,2,1130,9726,4,0.8,1,1,7.5,Passive,100,0.5,Positive,True,11,0.0,REV1257,Website,1
259,1416,5,1176,3099,4,0.8,1,1,7.5,Passive,100,0.5,Positive,True,4,0.0,REV1258,Email Survey,3
260,1682,8,1182,14791,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,False,6,9.699646560280124,REV1259,Website,3
261,1682,6,1182,9696,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,True,3,35.697280050219945,REV1260,Mobile App,3
262,1721,3,1203,9187,5,1.0,1,1,10.0,Promoter,100,1.0,Positive,True,1,0.0,REV1261,Website,1
263,1048,6,1206,8334,4,0.8,1,1,7.5,Passive,100,0.5,Positive,True,11,0.0,REV1262,Email Survey,1
264,951,9,1213,1315,4,0.8,1,1,7.5,Passive,100,0.5,Positive,True,6,0.0,REV1263,Email Survey,3
265,1555,1,1214,3548,4,0.8,1,1,7.5,Passive,100,0.5,Positive,True,4,0.0,REV1264,Website,2
266,1060,10,1214,12845,3,0.6,1,1,5.0,Detractor,0,0.0,Neutral,True,2,0.0,REV1265,Website,3
267,1277,1,1225,3624,5,1.0,1,1,10.0,Promoter,100,1.0,Positive,True,5,0.0,REV1266,Website,4
268,1083,7,1227,10239,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,True,6,39.57264002671165,REV1267,Email Survey,4
269,1483,1,1233,11989,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,True,7,13.475194583280635,REV1268,Email Survey,4
270,549,6,1238,941,4,0.8,1,1,7.5,Passive,100,0.5,Positive,False,10,0.0,REV1269,Phone,1
271,1422,3,1239,9595,3,0.6,1,1,5.0,Detractor,0,0.0,Neutral,False,3,0.0,REV1270,Email Survey,1
272,1422,4,1239,6547,5,1.0,1,1,10.0,Promoter,100,1.0,Positive,True,6,0.0,REV1271,Email Survey,2
273,1717,6,1255,11211,5,1.0,1,1,10.0,Promoter,100,1.0,Positive,True,5,0.0,REV1272,Website,2
274,1537,8,1256,4974,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,True,5,28.959745171391944,REV1273,Email Survey,1
275,1393,10,1257,9418,3,0.6,1,1,5.0,Detractor,0,0.0,Neutral,True,4,0.0,REV1274,Website,1
276,1799,10,1267,3521,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,True,7,2.724072557187566,REV1275,Website,2
277,1639,4,1284,8868,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,True,8,23.338125590876103,REV1276,Email Survey,4
278,1639,4,1284,15090,3,0.6,1,1,5.0,Detractor,0,0.0,Neutral,True,5,0.0,REV1277,Website,1
279,1639,3,1284,2426,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,True,4,17.89516712906192,REV1278,Website,3
280,1639,1,1284,12909,5,1.0,1,1,10.0,Promoter,100,1.0,Positive,True,3,0.0,REV1279,Phone,2
281,1820,10,1307,1445,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,False,3,45.14956142591625,REV1280,Email Survey,1
282,1820,3,1307,9866,5,1.0,1,1,10.0,Promoter,100,1.0,Positive,False,3,0.0,REV1281,Website,4
283,1508,6,1310,11909,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,True,7,10.154802283645738,REV1282,Website,4
284,1508,6,1310,806,3,0.6,1,1,5.0,Detractor,0,0.0,Neutral,True,2,0.0,REV1283,Phone,2
285,1797,4,1312,14697,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,False,6,2.217767969765635,REV1284,Website,1
286,555,4,1320,7042,3,0.6,1,1,5.0,Detractor,0,0.0,Neutral,True,3,0.0,REV1285,Phone,1
287,1787,3,1321,8447,4,0.8,1,1,7.5,Passive,100,0.5,Positive,True,9,0.0,REV1286,Website,2
288,1314,5,1330,4933,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,False,8,36.602976951758144,REV1287,Email Survey,1
289,1377,4,1334,7503,3,0.6,1,1,5.0,Detractor,0,0.0,Neutral,True,4,0.0,REV1288,Website,3
290,1514,1,1334,8190,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,True,5,21.151082690822548,REV1289,Email Survey,4
291,1316,8,1335,5981,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,True,4,37.209585520153475,REV1290,Email Survey,4
292,1316,7,1335,15202,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,True,3,43.19747318728604,REV1291,Email Survey,4
293,626,8,1336,15675,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,False,3,9.580011739809668,REV1292,Email Survey,3
294,530,7,1341,2944,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,False,4,14.925743413912368,REV1293,Website,4
295,1654,8,1345,2915,4,0.8,1,1,7.5,Passive,100,0.5,Positive,True,11,0.0,REV1294,Mobile App,3
296,1107,7,1347,8580,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,True,6,41.25886533603871,REV1295,Website,1
297,1647,4,1351,5196,4,0.8,1,1,7.5,Passive,100,0.5,Positive,False,3,0.0,REV1296,Website,3
298,1190,10,1365,2085,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,True,11,14.133946845892433,REV1297,Website,4
299,1494,2,1366,12562,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,True,6,19.074088318787503,REV1298,Website,4
300,1494,9,1366,1543,5,1.0,1,1,10.0,Promoter,100,1.0,Positive,True,5,0.0,REV1299,Website,4
301,1824,9,1372,2518,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,True,4,20.25833768633998,REV1300,Email Survey,4
302,1675,3,1377,6999,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,True,5,19.465141352239996,REV1301,Email Survey,3
303,1778,2,1392,14840,4,0.8,1,1,7.5,Passive,100,0.5,Positive,True,1,0.0,REV1302,Website,3
304,882,10,1403,13232,3,0.6,1,1,5.0,Detractor,0,0.0,Neutral,True,7,0.0,REV1303,Mobile App,2
305,1157,6,1406,3004,4,0.8,1,1,7.5,Passive,100,0.5,Positive,True,2,0.0,REV1304,Website,2
306,1157,4,1406,11051,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,True,8,35.00574583731357,REV1305,Phone,3
307,1157,2,1406,13464,5,1.0,1,1,10.0,Promoter,100,1.0,Positive,False,4,0.0,REV1306,Website,1
308,1157,6,1406,4650,4,0.8,1,1,7.5,Passive,100,0.5,Positive,True,9,0.0,REV1307,Website,4
309,1621,5,1410,12884,5,1.0,1,1,10.0,Promoter,100,1.0,Positive,True,3,0.0,REV1308,Email Survey,3
310,1797,2,1422,11977,4,0.8,1,1,7.5,Passive,100,0.5,Positive,True,3,0.0,REV1309,Email Survey,2
311,1374,1,1428,5117,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,True,3,1.0725262618003062,REV1310,Email Survey,1
312,1398,7,1443,1014,4,0.8,1,1,7.5,Passive,100,0.5,Positive,True,4,0.0,REV1311,Email Survey,3
313,1763,7,1447,6139,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,True,3,15.570757223576882,REV1312,Email Survey,4
314,1763,6,1447,1778,3,0.6,1,1,5.0,Detractor,0,0.0,Neutral,True,6,0.0,REV1313,Mobile App,4
315,1842,5,1448,5780,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,True,7,38.59951138537962,REV1314,Website,4
316,627,7,1479,4903,3,0.6,1,1,5.0,Detractor,0,0.0,Neutral,True,5,0.0,REV1315,Website,4
317,586,4,1483,8925,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,True,5,25.77292836342419,REV1316,Mobile App,3
318,1232,7,1485,15561,4,0.8,1,1,7.5,Passive,100,0.5,Positive,True,6,0.0,REV1317,Website,1
319,1232,1,1485,14492,3,0.6,1,1,5.0,Detractor,0,0.0,Neutral,True,4,0.0,REV1318,Website,2
320,1232,6,1485,13679,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,True,2,29.945494125532594,REV1319,Website,2
321,1201,3,1499,15077,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,False,4,18.92140517114191,REV1320,Email Survey,3
322,1839,3,1503,9165,5,1.0,1,1,10.0,Promoter,100,1.0,Positive,True,8,0.0,REV1321,Email Survey,4
323,1838,1,1503,13633,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,True,5,25.23017219767157,REV1322,Website,2
324,1838,9,1503,4272,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,False,8,25.834905009180407,REV1323,Website,3
325,1381,3,1506,334,4,0.8,1,1,7.5,Passive,100,0.5,Positive,True,4,0.0,REV1324,Website,3
326,1746,1,1527,13097,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,True,5,1.0755533557666588,REV1325,Website,3
327,1560,10,1533,11853,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,True,4,17.724806540493958,REV1326,Website,3
328,1560,5,1533,15619,3,0.6,1,1,5.0,Detractor,0,0.0,Neutral,True,8,0.0,REV1327,Email Survey,4
329,1560,10,1533,1542,4,0.8,1,1,7.5,Passive,100,0.5,Positive,True,2,0.0,REV1328,Website,1
330,1560,3,1533,12263,4,0.8,1,1,7.5,Passive,100,0.5,Positive,False,3,0.0,REV1329,Website,3
331,1045,3,1533,5561,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,True,3,47.10183367205434,REV1330,Website,1
332,1045,9,1533,13009,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,True,5,14.151396783532013,REV1331,Mobile App,4
333,1736,3,1534,9140,3,0.6,1,1,5.0,Detractor,0,0.0,Neutral,True,4,0.0,REV1332,Website,3
334,1736,2,1534,13639,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,True,5,26.81863296470209,REV1333,Website,4
335,1736,1,1534,11346,4,0.8,1,1,7.5,Passive,100,0.5,Positive,False,9,0.0,REV1334,Website,1
336,1736,4,1534,7369,3,0.6,1,1,5.0,Detractor,0,0.0,Neutral,True,6,0.0,REV1335,Website,1
337,1479,7,1545,11099,3,0.6,1,1,5.0,Detractor,0,0.0,Neutral,True,3,0.0,REV1336,Email Survey,3
338,1479,5,1545,14694,5,1.0,1,1,10.0,Promoter,100,1.0,Positive,True,4,0.0,REV1337,Phone,4
339,1780,6,1555,14336,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,True,5,46.92803041876241,REV1338,Website,1
340,1721,1,1564,11204,3,0.6,1,1,5.0,Detractor,0,0.0,Neutral,False,5,0.0,REV1339,Email Survey,1
341,1708,1,1571,15054,4,0.8,1,1,7.5,Passive,100,0.5,Positive,True,9,0.0,REV1340,Phone,4
342,1840,1,1573,13587,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,True,8,38.780020665432836,REV1341,Mobile App,2
343,874,7,1579,2789,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,False,7,6.84426295986266,REV1342,Email Survey,4
344,1413,9,1594,5570,4,0.8,1,1,7.5,Passive,100,0.5,Positive,True,5,0.0,REV1343,Website,3
345,1413,10,1594,7652,5,1.0,1,1,10.0,Promoter,100,1.0,Positive,False,3,0.0,REV1344,Email Survey,2
346,1458,3,1596,8731,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,True,3,14.199765570743885,REV1345,Email Survey,3
347,1339,2,1598,3353,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,True,9,45.44299108822102,REV1346,Email Survey,1
348,1678,6,1598,4613,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,False,7,15.752035257714711,REV1347,Mobile App,3
349,1678,2,1598,667,4,0.8,1,1,7.5,Passive,100,0.5,Positive,False,7,0.0,REV1348,Email Survey,4
350,1678,2,1598,11890,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,True,5,21.68436880436862,REV1349,Website,1
351,1678,8,1598,8025,4,0.8,1,1,7.5,Passive,100,0.5,Positive,True,5,0.0,REV1350,Email Survey,3
352,579,7,1598,10717,5,1.0,1,1,10.0,Promoter,100,1.0,Positive,True,6,0.0,REV1351,Website,4
353,1582,8,1605,12762,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,True,5,11.045086278555406,REV1352,Website,4
354,1173,10,1605,10599,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,True,3,13.581642759585955,REV1353,Email Survey,4
355,1839,5,1606,5686,4,0.8,1,1,7.5,Passive,100,0.5,Positive,True,4,0.0,REV1354,Website,2
356,1839,8,1606,7788,3,0.6,1,1,5.0,Detractor,0,0.0,Neutral,False,4,0.0,REV1355,Website,2
357,1834,3,1606,2955,3,0.6,1,1,5.0,Detractor,0,0.0,Neutral,True,5,0.0,REV1356,Website,3
358,1834,9,1606,1357,3,0.6,1,1,5.0,Detractor,0,0.0,Neutral,False,6,0.0,REV1357,Mobile App,4
359,1315,10,1609,10073,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,True,1,25.191017193391804,REV1358,Website,3
360,1416,8,1612,681,4,0.8,1,1,7.5,Passive,100,0.5,Positive,True,5,0.0,REV1359,Website,1
361,1416,10,1612,6400,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,True,7,33.554634718089524,REV1360,Phone,2
362,1156,3,1648,9560,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,True,4,25.161766678350865,REV1361,Email Survey,2
363,1127,9,1648,10695,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,False,8,40.512224895630794,REV1362,Website,4
364,382,3,1649,11211,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,False,4,41.204025398053744,REV1363,Email Survey,4
365,1097,2,1649,5165,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,True,7,47.06501477080334,REV1364,Website,4
366,639,7,1650,4442,3,0.6,1,1,5.0,Detractor,0,0.0,Neutral,True,1,0.0,REV1365,Email Survey,1
367,1271,10,1650,13546,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,True,4,20.043396100470236,REV1366,Website,4
368,1484,4,1653,5703,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,True,5,24.571391785094356,REV1367,Website,2
369,1341,5,1655,9128,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,True,5,11.98906369499802,REV1368,Website,1
370,1841,5,1681,5207,3,0.6,1,1,5.0,Detractor,0,0.0,Neutral,True,6,0.0,REV1369,Website,2
371,1841,8,1681,15012,5,1.0,1,1,10.0,Promoter,100,1.0,Positive,True,5,0.0,REV1370,Email Survey,1
372,1841,9,1681,5604,5,1.0,1,1,10.0,Promoter,100,1.0,Positive,True,2,0.0,REV1371,Email Survey,2
373,1841,10,1681,3764,3,0.6,1,1,5.0,Detractor,0,0.0,Neutral,True,5,0.0,REV1372,Mobile App,3
374,1797,3,1683,2406,3,0.6,1,1,5.0,Detractor,0,0.0,Neutral,True,6,0.0,REV1373,Email Survey,3
375,1559,7,1688,447,3,0.6,1,1,5.0,Detractor,0,0.0,Neutral,True,6,0.0,REV1374,Website,3
376,1628,3,1697,14765,5,1.0,1,1,10.0,Promoter,100,1.0,Positive,True,4,0.0,REV1375,Email Survey,3
377,1628,1,1697,9933,4,0.8,1,1,7.5,Passive,100,0.5,Positive,True,3,0.0,REV1376,Email Survey,3
378,1571,1,1697,4791,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,False,4,37.43018776561657,REV1377,Mobile App,2
379,1571,3,1697,2040,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,True,6,26.83028669308073,REV1378,Email Survey,4
380,1811,3,1702,4518,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,True,3,39.1767327695999,REV1379,Website,3
381,1811,4,1704,14192,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,False,5,5.012812587749806,REV1380,Website,2
382,1838,7,1707,3835,3,0.6,1,1,5.0,Detractor,0,0.0,Neutral,True,2,0.0,REV1381,Email Survey,2
383,1838,1,1707,3935,5,1.0,1,1,10.0,Promoter,100,1.0,Positive,False,7,0.0,REV1382,Website,3
384,831,8,1712,12493,4,0.8,1,1,7.5,Passive,100,0.5,Positive,True,4,0.0,REV1383,Website,3
385,1841,6,1715,11614,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,True,6,8.175555112340747,REV1384,Email Survey,1
386,1519,10,1726,12803,4,0.8,1,1,7.5,Passive,100,0.5,Positive,True,7,0.0,REV1385,Website,1
387,1519,8,1726,4744,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,False,2,44.68761577773134,REV1386,Website,4
388,1283,8,1729,15509,5,1.0,1,1,10.0,Promoter,100,1.0,Positive,True,2,0.0,REV1387,Website,3
389,1283,5,1729,2347,5,1.0,1,1,10.0,Promoter,100,1.0,Positive,True,6,0.0,REV1388,Email Survey,4
390,1283,8,1729,11614,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,True,4,22.29087001496559,REV1389,Email Survey,1
391,1490,5,1735,11522,5,1.0,1,1,10.0,Promoter,100,1.0,Positive,True,6,0.0,REV1390,Website,4
392,603,6,1740,11943,3,0.6,1,1,5.0,Detractor,0,0.0,Neutral,True,1,0.0,REV1391,Website,2
393,948,3,1754,15816,3,0.6,1,1,5.0,Detractor,0,0.0,Neutral,True,2,0.0,REV1392,Website,3
394,1549,6,1756,8213,4,0.8,1,1,7.5,Passive,100,0.5,Positive,False,7,0.0,REV1393,Mobile App,3
395,1406,9,1756,14889,4,0.8,1,1,7.5,Passive,100,0.5,Positive,True,5,0.0,REV1394,Website,4
396,1597,2,1757,7327,3,0.6,1,1,5.0,Detractor,0,0.0,Neutral,True,6,0.0,REV1395,Mobile App,1
397,1255,9,1759,12316,3,0.6,1,1,5.0,Detractor,0,0.0,Neutral,True,7,0.0,REV1396,Phone,4
398,1600,2,1768,506,3,0.6,1,1,5.0,Detractor,0,0.0,Neutral,True,6,0.0,REV1397,Website,2
399,1600,7,1768,1573,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,True,4,26.604195033813863,REV1398,Email Survey,4
400,1600,9,1768,10571,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,True,7,9.730527048232528,REV1399,Website,2
401,617,2,1768,4971,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,True,3,30.013919900839944,REV1400,Mobile App,2
402,1723,8,1770,7265,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,False,4,36.740669211725866,REV1401,Email Survey,1
403,605,2,1772,7113,5,1.0,1,1,10.0,Promoter,100,1.0,Positive,True,7,0.0,REV1402,Email Survey,4
404,605,5,1772,2301,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,False,3,23.644067959605138,REV1403,Email Survey,4
405,1190,6,1774,111,3,0.6,1,1,5.0,Detractor,0,0.0,Neutral,True,5,0.0,REV1404,Website,4
406,1724,8,1777,11376,4,0.8,1,1,7.5,Passive,100,0.5,Positive,True,4,0.0,REV1405,Website,2
407,1572,9,1779,299,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,True,4,29.193785951554357,REV1406,Email Survey,2
408,1572,9,1779,13462,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,False,6,6.673247765028376,REV1407,Website,4
409,1618,7,1797,15682,5,1.0,1,1,10.0,Promoter,100,1.0,Positive,True,7,0.0,REV1408,Website,2
410,1837,4,1801,7343,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,True,11,43.879862933858234,REV1409,Email Survey,4
411,1033,4,1826,10656,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,True,5,28.199840611224975,REV1410,Mobile App,4
412,1033,4,1826,2404,3,0.6,1,1,5.0,Detractor,0,0.0,Neutral,True,8,0.0,REV1411,Mobile App,4
413,1649,9,1827,3804,5,1.0,1,1,10.0,Promoter,100,1.0,Positive,True,8,0.0,REV1412,Phone,2
414,1113,3,1832,5827,5,1.0,1,1,10.0,Promoter,100,1.0,Positive,False,4,0.0,REV1413,Email Survey,3
415,1088,9,1848,14936,5,1.0,1,1,10.0,Promoter,100,1.0,Positive,True,2,0.0,REV1414,Phone,4
416,1645,1,1848,6354,5,1.0,1,1,10.0,Promoter,100,1.0,Positive,True,5,0.0,REV1415,Email Survey,4
417,1546,6,1861,4037,5,1.0,1,1,10.0,Promoter,100,1.0,Positive,True,5,0.0,REV1416,Website,1
418,1681,4,1867,7161,5,1.0,1,1,10.0,Promoter,100,1.0,Positive,False,3,0.0,REV1417,Website,2
419,1262,3,1868,15161,3,0.6,1,1,5.0,Detractor,0,0.0,Neutral,True,9,0.0,REV1418,Mobile App,3
420,1742,3,1875,3078,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,True,2,9.606350502784466,REV1419,Email Survey,3
421,1742,3,1875,5254,5,1.0,1,1,10.0,Promoter,100,1.0,Positive,True,9,0.0,REV1420,Email Survey,3
422,1464,4,1894,9025,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,True,5,26.11076433323361,REV1421,Website,2
423,1828,9,1927,14694,5,1.0,1,1,10.0,Promoter,100,1.0,Positive,True,2,0.0,REV1422,Website,2
424,1828,7,1927,1504,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,True,12,9.615532132346784,REV1423,Mobile App,4
425,1828,5,1927,4591,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,True,7,23.031608217992304,REV1424,Email Survey,4
426,1828,7,1927,4263,3,0.6,1,1,5.0,Detractor,0,0.0,Neutral,False,3,0.0,REV1425,Phone,4
427,1686,7,1936,15888,5,1.0,1,1,10.0,Promoter,100,1.0,Positive,True,4,0.0,REV1426,Website,3
428,1318,7,1961,13339,4,0.8,1,1,7.5,Passive,100,0.5,Positive,True,0,0.0,REV1427,Website,3
429,1549,8,1963,8739,3,0.6,1,1,5.0,Detractor,0,0.0,Neutral,False,2,0.0,REV1428,Website,4
430,1532,3,1967,404,3,0.6,1,1,5.0,Detractor,0,0.0,Neutral,True,7,0.0,REV1429,Website,4
431,1532,1,1967,9898,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,True,3,38.85117106903496,REV1430,Website,3
432,1532,5,1967,8255,5,1.0,1,1,10.0,Promoter,100,1.0,Positive,True,6,0.0,REV1431,Email Survey,4
433,1837,5,1967,14438,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,False,5,34.18445786053501,REV1432,Website,3
434,1836,10,1971,13673,5,1.0,1,1,10.0,Promoter,100,1.0,Positive,True,4,0.0,REV1433,Mobile App,2
435,699,2,2002,5340,1,0.2,1,1,0.0,Detractor,-100,-1.0,Negative,True,3,30.52369917499757,REV1434,Mobile App,3
436,1635,7,2005,14722,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,True,5,35.50342078361016,REV1435,Website,3
437,1635,3,2005,14844,4,0.8,1,1,7.5,Passive,100,0.5,Positive,True,3,0.0,REV1436,Email Survey,4
438,1544,3,2005,13217,2,0.4,1,1,2.5,Detractor,-100,-0.5,Negative,False,6,14.833170350129004,REV1437,Email Survey,2
