id_fact_livraison,id_temps,id_livraison,id_region,id_client
4156,1091,23,8802,27096
4157,1808,7,5576,27102
4158,1422,7,5136,27110
4159,915,23,4960,27121
4160,1128,4,7447,27123
4161,223,18,253,27129
4162,769,15,1140,27138
4163,1508,11,3433,27146
4164,1797,4,2228,27153
4165,1520,2,3559,27155
4166,1694,20,4801,27161
4167,1829,15,80,27168
4168,1653,20,1971,27172
4169,1617,6,2869,27185
4170,352,3,2869,27185
4171,530,12,6412,27191
4172,1142,21,8802,27209
4173,1611,18,2197,27211
4174,1819,8,1163,27218
4175,1802,12,5073,27220
4176,1479,21,1268,27224
4177,1266,1,1268,27224
4178,1599,7,6542,27232
4179,1759,9,7142,27238
4180,1086,10,3865,27243
4181,1760,14,3865,27243
4182,1305,19,3422,27244
4183,1492,24,4025,27263
4184,1842,10,7804,27264
4185,1677,12,8940,27269
4186,1549,20,2589,27270
4187,1291,25,2337,27273
4188,1352,13,3830,27279
4189,705,9,1055,27282
4190,1466,18,8235,27302
4191,403,18,683,27306
4192,1310,21,6155,27312
4193,832,22,2359,27318
4194,1694,7,4450,27325
4195,1838,3,2423,27349
4196,1104,19,8245,27359
4197,1789,5,7447,27368
4198,1350,4,3102,27369
4199,809,24,7979,27383
4200,700,7,3166,27385
4201,537,9,4946,27386
4202,830,6,4946,27386
4203,1825,9,4946,27386
4204,1699,19,6181,27391
4205,1151,4,1536,27408
4206,760,5,7447,27418
4207,1105,17,8131,27423
4208,869,19,8040,27424
4209,1021,21,8921,27442
4210,1284,25,8921,27442
4211,1829,13,3820,27449
4212,1141,11,3032,27461
4213,1807,19,4961,27467
4214,1567,25,3447,27487
4215,1696,19,3740,27489
4216,593,20,850,27502
4217,1295,9,1308,27503
4218,1620,24,2836,27509
4219,1840,20,7599,27521
4220,1585,22,255,27523
4221,1776,16,255,27523
4222,1716,7,6062,27529
4223,682,6,8197,27534
4224,1219,1,8878,27551
4225,1757,8,8878,27551
4226,1280,7,8878,27551
4227,1363,3,5012,27554
4228,1579,20,1635,27560
4229,1653,5,1041,27568
4230,1092,5,5382,27584
4231,1467,6,2058,27586
4232,895,16,741,27588
4233,1461,1,2160,27597
4234,1386,11,7657,27605
4235,1830,3,4242,27614
4236,1168,2,4321,27622
4237,1722,5,1626,27630
4238,1189,17,1329,27632
4239,1146,15,3557,27633
4240,1682,14,1712,27634
4241,1838,22,3550,27638
4242,1050,16,5093,27650
4243,1239,11,5093,27650
4244,1562,10,2212,27657
4245,1775,17,4803,27658
4246,1551,25,8631,27667
4247,1500,4,7447,27686
4248,1810,8,1558,27692
4249,1623,18,4976,27712
4250,1213,13,7590,27717
4251,1784,13,3557,27732
4252,1112,25,2943,27742
4253,627,13,3413,27743
4254,933,23,3739,27751
4255,862,16,7765,27752
4256,1774,12,76,27772
4257,1327,10,3758,27774
4258,1797,17,7979,27784
4259,1777,11,4968,27795
4260,944,17,7239,27798
4261,1603,3,7239,27798
4262,1673,20,3818,27799
4263,1724,7,3741,27813
4264,1804,6,4842,27819
4265,1633,21,7748,27841
4266,1841,9,1640,27842
4267,1156,23,4724,27853
4268,24,5,4724,27853
4269,1276,14,1402,27858
4270,1382,18,1402,27858
4271,1479,15,7577,27862
4272,1839,16,7202,27864
4273,793,23,4010,27868
4274,729,9,1294,27881
4275,1409,22,3417,27883
4276,1531,4,3402,27885
4277,781,18,3402,27903
4278,1272,14,5512,27913
4279,1765,21,3418,27915
4280,1785,12,2958,27918
4281,1773,6,4055,27922
4282,1027,1,7777,27926
4283,1715,12,6446,27933
4284,1493,15,6916,27943
4285,1219,25,6916,27943
4286,1841,22,7197,27952
4287,315,12,6867,27953
4288,1721,24,7118,27957
4289,1313,14,4716,27963
4290,743,7,3722,27971
4291,1738,20,3502,27981
4292,1767,18,1971,27984
4293,1437,7,7666,27989
4294,1216,13,647,27995
4295,1647,12,3052,28001
4296,1693,6,4371,28014
4297,1653,24,430,28020
4298,1060,1,8129,28028
4299,1145,7,7447,28037
4300,1242,15,6567,28055
4301,876,12,4109,28057
4302,1602,17,7984,28063
4303,1372,7,3072,28067
4304,1633,1,924,28073
4305,692,19,4869,28093
4306,979,10,4462,28115
4307,679,11,7538,28120
4308,1195,4,324,28141
4309,1706,12,1026,28151
4310,1569,9,4000,28152
4311,1654,17,5702,28154
4312,1770,1,3182,28155
4313,1695,20,8063,28166
4314,501,9,3835,28179
4315,1108,2,7603,28205
4316,1601,21,7730,28208
4317,1798,9,7969,28215
4318,1371,21,5512,28223
4319,367,16,1215,28230
4320,489,13,1215,28230
4321,83,2,1215,28230
4322,1765,23,2138,28237
4323,1422,23,2138,28237
4324,1759,9,53,28242
4325,1501,9,4959,28245
4326,881,21,8358,28248
4327,1090,2,3540,28252
4328,1459,19,3540,28252
4329,1793,1,4186,28265
4330,1621,23,5636,28274
4331,1584,16,4959,28284
4332,971,20,848,28302
4333,1605,21,1982,28311
4334,1224,15,7794,28315
4335,1799,16,1971,28319
4336,1841,6,1705,28325
4337,1528,16,2728,28327
4338,1750,24,2931,28338
4339,1496,21,2931,28338
4340,1122,25,1599,28350
4341,1840,18,8974,28363
4342,1401,4,1228,28364
4343,1838,2,3419,28371
4344,1738,12,7173,28378
4345,591,1,7790,28386
4346,1610,20,3730,28390
4347,541,23,4636,28400
4348,1694,5,7819,28414
4349,1148,23,723,28429
4350,1791,24,3540,28441
4351,1795,6,2441,28442
4352,1395,5,822,28454
4353,560,3,1208,28460
4354,1690,14,3556,28463
4355,1807,4,8869,28464
4356,1538,2,5894,28465
4357,1334,15,3579,28471
4358,588,21,4373,28480
4359,1234,23,3527,28493
4360,1783,2,3724,28503
4361,245,11,1778,28506
4362,1639,4,1778,28506
4363,1467,18,7539,28520
4364,1026,9,3802,28527
4365,898,7,3729,28544
4366,847,21,1098,28550
4367,1604,20,5832,28567
4368,1809,24,5832,28567
4369,1361,1,5003,28573
4370,1655,11,2057,28585
4371,1820,22,7815,28594
4372,1760,11,3433,28603
4373,1615,23,5457,28606
4374,1304,6,5457,28606
4375,1118,19,7555,28608
4376,299,24,1309,28615
4377,748,12,1309,28615
4378,615,17,6409,28629
4379,1405,1,3578,28635
4380,1657,22,8885,28642
4381,871,13,5575,28646
4382,1183,14,4546,28653
4383,1634,22,2344,28655
4384,1211,22,7654,28659
4385,1312,2,4242,28675
4386,1289,3,2811,28686
4387,1583,7,4057,28693
4388,1062,25,7676,28698
4389,1610,17,2074,28699
4390,1769,5,927,28700
4391,891,24,5186,28713
4392,1841,9,3998,28716
4393,1749,3,3998,28716
4394,1738,6,3417,28731
4395,1769,15,3563,28741
4396,1835,2,8012,28742
4397,1330,9,7610,28754
4398,1389,20,3397,28759
4399,1688,7,8795,28762
4400,666,23,4369,28772
4401,1095,17,3417,28779
4402,1706,14,6515,28782
4403,1836,6,6515,28782
4404,1830,21,6515,28782
4405,1836,24,3896,28789
4406,1148,1,5135,28794
4407,1304,10,5135,28794
4408,871,9,7843,28821
4409,801,18,820,28827
4410,1176,12,7569,28830
4411,1572,4,7581,28842
4412,1340,11,3095,28850
4413,1521,15,3095,28850
4414,1802,19,3117,28861
4415,1808,23,4115,28868
4416,1513,3,4115,28868
4417,1511,19,7447,28881
4418,1153,15,2130,28884
4419,1386,3,2074,28896
4420,1318,4,7812,28900
4421,1804,3,3819,28902
4422,1787,6,7598,28914
4423,1827,24,7598,28914
4424,853,3,2246,28940
4425,1322,6,3511,28946
4426,1287,11,3511,28946
4427,1712,19,651,28953
4428,628,21,651,28953
4429,1316,1,7979,28965
4430,1772,25,8680,28967
4431,1780,6,4417,28969
4432,590,1,1026,28970
4433,1480,7,802,28974
4434,1826,21,3398,28975
4435,856,12,4811,28982
4436,1773,15,4616,28985
4437,1653,3,7238,28990
4438,1770,24,7238,28990
4439,1654,8,7238,28990
4440,772,10,1739,28997
4441,1561,22,2141,29004
4442,832,21,3160,29007
4443,1811,7,8235,29008
4444,1829,24,8959,29014
4445,511,25,5046,29025
4446,1737,24,6789,29042
4447,1634,5,1635,29053
4448,1789,10,4626,29057
4449,1581,2,3492,29069
4450,1191,13,6363,29074
4451,1216,23,3481,29095
4452,1402,10,1128,29096
4453,1832,6,3893,29097
4454,1836,9,3893,29097
4455,1699,5,2077,29134
4456,1605,19,3844,29152
4457,1768,11,6829,29171
4458,1009,14,6767,29176
4459,1816,8,7348,29179
4460,1831,7,56,29188
4461,1739,9,7615,29189
4462,1686,7,3333,29205
4463,1617,6,7630,29209
4464,1102,10,3979,29215
4465,1183,9,3874,29218
4466,1527,23,7664,29223
4467,1096,15,279,29232
4468,1377,9,1842,29237
4469,1614,3,819,29242
4470,649,16,3657,29253
4471,129,12,4801,29264
4472,1709,19,3034,29270
4473,1737,12,7790,29275
4474,1507,12,1653,29278
4475,1208,25,6862,29293
4476,1722,21,6225,29295
4477,1765,17,6866,29303
4478,1335,15,2405,29305
4479,1673,21,7647,29306
4480,1780,22,7647,29306
4481,913,6,3157,29316
4482,1405,2,3157,29316
4483,1788,19,851,29328
4484,1651,13,3831,29333
4485,1748,5,3831,29333
4486,1753,18,7790,29338
4487,1832,19,715,29346
4488,1836,7,7447,29358
4489,217,23,3167,29360
4490,1667,14,8678,29361
4491,1012,12,3970,29365
4492,1819,21,4448,29372
4493,1143,22,8191,29374
4494,1597,10,8395,29378
4495,1682,7,2194,29380
4496,1338,11,4354,29391
4497,1716,23,7447,29396
4498,1668,17,8135,29400
4499,1808,18,3559,29402
4500,1641,24,3398,29405
4501,1704,9,451,29412
4502,1369,3,6818,29414
4503,1507,17,6818,29414
4504,1115,25,6818,29414
4505,1209,7,7447,29416
4506,1129,9,2463,29427
4507,751,7,2463,29427
4508,1374,15,6534,29429
4509,1193,9,4795,29430
4510,612,2,3772,29438
4511,1616,4,3465,29441
4512,1773,17,7503,29447
4513,1842,22,8149,29458
4514,1151,21,4802,29463
4515,1393,6,7584,29474
4516,1501,16,6542,29506
4517,1776,5,5775,29521
4518,1776,15,430,29523
4519,1539,19,2394,29536
4520,981,11,2078,29537
4521,1641,12,7573,29545
4522,1767,19,7573,29545
4523,1708,13,7979,29548
4524,1841,22,4421,29578
4525,1216,19,7649,29584
4526,454,2,822,29597
4527,1695,11,4351,29609
4528,1146,23,2842,29627
4529,1270,4,8667,29633
4530,1147,21,8667,29633
4531,1710,12,3197,29642
4532,1147,1,3427,29663
4533,310,6,7514,29665
4534,1546,14,936,29670
4535,1639,16,7567,29689
4536,1748,11,6028,29705
4537,1725,11,4785,29726
4538,1709,21,3647,29729
4539,1807,4,4075,29733
4540,1538,6,7804,29736
4541,1798,12,4625,29737
4542,1558,10,2850,29753
4543,778,6,8472,29756
4544,998,15,3576,29764
4545,1300,18,6555,29769
4546,1742,6,3417,29772
4547,471,25,3860,29777
4548,1633,1,3541,29783
4549,711,15,274,29804
4550,275,20,6534,29807
4551,1104,15,4777,29810
4552,610,19,7553,29819
4553,1687,19,8992,29844
4554,1489,23,3765,29846
4555,467,14,7461,29861
4556,1502,24,7228,29862
4557,1326,13,3476,29863
4558,1346,16,4880,29864
4559,861,8,1148,29867
4560,1833,9,3579,29875
4561,1832,24,1180,29877
4562,1387,12,8940,29878
4563,1843,20,2074,29884
4564,1696,11,3731,29894
4565,1466,16,6724,29895
4566,1799,22,6724,29895
4567,1746,13,6582,29926
4568,1519,10,6582,29926
4569,635,2,4057,29938
4570,1485,8,285,29941
4571,541,25,7447,29942
4572,1589,17,3492,29948
4573,1619,4,7477,29957
4574,1599,14,6542,29965
4575,1188,14,7502,29968
4576,1826,25,4489,29969
4577,1502,9,4942,29987
4578,1786,19,4356,30006
4579,1683,13,4356,30006
4580,1397,19,9014,30007
4581,1823,1,7118,30017
4582,1763,6,1923,30023
4583,1578,17,2466,30024
4584,1649,6,8174,30029
4585,1396,10,7189,30040
4586,1769,20,1356,30042
4587,1824,23,3077,30045
4588,1707,17,8883,30063
4589,1677,7,8883,30063
4590,966,19,4098,30069
4591,1833,25,6826,30076
4592,1052,5,5681,30080
4593,1664,5,4241,30090
4594,465,22,6620,30095
4595,1515,11,6620,30095
4596,1502,2,4546,30110
4597,1543,3,5382,30115
4598,1560,10,4350,30117
4599,1737,25,1127,30124
4600,1633,5,1180,30125
4601,1817,12,7243,30128
4602,1763,15,3424,30130
4603,1840,13,697,30142
4604,1622,6,5464,30153
4605,1835,15,6745,30155
4606,448,1,652,30163
4607,1597,22,652,30163
4608,765,5,652,30163
4609,697,7,5352,30164
4610,1637,6,4445,30167
4611,1828,10,4057,30168
4612,1818,10,8235,30169
4613,147,3,3801,30173
4614,1120,6,8312,30174
4615,1385,8,2451,30177
4616,1644,7,5327,30181
4617,1783,14,278,30190
4618,877,3,3419,30192
4619,1802,24,1077,30196
4620,1825,8,5512,30202
4621,1792,5,4951,30216
4622,500,22,2359,30222
4623,196,18,2359,30222
4624,916,25,2359,30222
4625,1840,12,6976,30223
4626,1698,1,6976,30223
4627,787,16,6976,30223
4628,936,6,1987,30233
4629,1675,12,6928,30242
4630,1577,4,6928,30242
4631,1831,16,270,30246
4632,1729,18,7548,30253
4633,1817,22,7548,30253
4634,1771,13,3793,30254
4635,1792,23,2587,30272
4636,473,7,4993,30274
4637,864,16,4993,30274
4638,1741,22,6212,30276
4639,1497,13,8198,30291
4640,1842,15,3968,30294
4641,1842,23,3968,30294
4642,1590,8,6566,30295
4643,1620,25,8944,30306
4644,1811,4,3498,30314
4645,1789,13,7136,30317
4646,1418,5,7136,30317
4647,1794,11,3540,30319
4648,716,25,76,30324
4649,1399,5,264,30326
4650,1471,13,651,30327
4651,1725,25,8712,30341
4652,1248,11,8902,30348
4653,675,10,4341,30349
4654,814,22,4341,30349
4655,869,24,4444,30366
4656,1134,14,6434,30371
4657,1628,20,4942,30383
4658,1766,13,8396,30397
4659,1476,18,8396,30397
4660,1343,3,1671,30403
4661,799,12,4596,30407
4662,1202,16,820,30413
4663,1720,22,8890,30416
4664,407,24,1220,30418
4665,1793,19,7849,30421
4666,1659,1,2241,30425
4667,1689,8,7604,30433
4668,307,20,8235,30438
4669,1687,6,8768,30445
4670,1771,25,4360,30448
4671,1752,8,606,30451
4672,1095,12,7023,30461
4673,1637,12,1971,30463
4674,1348,11,3005,30470
4675,1381,17,3005,30470
4676,1594,1,3735,30480
4677,1621,20,8063,30487
4678,1725,20,3160,30509
4679,1769,25,7447,30514
4680,789,13,5647,30521
4681,1552,3,7700,30522
4682,1814,21,7700,30522
4683,995,8,7561,30540
4684,1636,5,3424,30552
4685,1667,16,7473,30562
4686,1010,7,4065,30566
4687,1418,2,3735,30571
4688,1707,7,4354,30575
4689,1830,10,3734,30579
4690,1761,14,8225,30582
4691,1091,3,4444,30583
4692,1711,11,4444,30583
4693,1380,13,4444,30583
4694,1659,21,7609,30585
4695,1829,6,3320,30587
4696,1825,14,6415,30596
4697,1695,5,4617,30597
4698,1746,10,1862,30606
4699,1783,10,4543,30609
4700,1215,13,4520,30624
4701,980,22,74,30625
4702,1376,16,7783,30645
4703,1144,2,4329,30660
4704,1786,9,8192,30673
4705,1256,14,8186,30674
4706,794,6,4617,30675
4707,1586,6,7554,30678
4708,885,13,1453,30683
4709,1444,22,76,30693
4710,1783,17,7447,30695
4711,1761,4,3967,30696
4712,1709,15,3967,30696
4713,1030,3,6053,30697
4714,1791,12,117,30705
4715,698,22,117,30705
4716,927,24,4615,30710
4717,901,4,3719,30748
4718,1401,21,6356,30755
4719,1244,13,4630,30756
4720,1837,1,2721,30757
4721,1820,6,2721,30757
4722,1834,11,2721,30757
4723,1722,5,4342,30758
4724,1656,19,2092,30762
4725,1780,17,2092,30762
4726,1748,13,7819,30769
4727,619,22,4076,30777
4728,1265,15,4076,30777
4729,1293,1,841,30778
4730,1577,16,2909,30779
4731,879,21,3419,30806
4732,1768,22,2077,30811
4733,1637,13,2367,30823
4734,1840,14,3832,30824
4735,1175,25,3858,30827
4736,1821,2,6442,30859
4737,1732,10,7396,30863
4738,452,14,3544,30878
4739,499,9,3544,30878
4740,1327,24,3559,30884
4741,1570,21,4445,30919
4742,1636,4,4445,30919
4743,1659,20,7829,30923
4744,1200,15,3958,30943
4745,1552,17,6848,30946
4746,1704,12,9167,30947
4747,366,25,2411,30963
4748,1812,16,4365,30968
4749,938,23,6556,30969
4750,883,11,3419,30970
4751,377,18,3413,30972
4752,1843,12,8898,30979
4753,848,4,3448,30998
4754,1564,6,2581,31010
4755,1764,14,300,31014
4756,968,18,3448,31020
4757,444,25,6312,31046
4758,1597,13,6546,31052
4759,161,22,3595,31057
4760,1599,3,3559,31058
4761,451,5,413,31060
4762,1276,1,413,31060
4763,1831,11,4015,31065
4764,1680,23,324,31076
4765,1797,19,4338,31078
4766,1685,9,2078,31086
4767,1793,7,3422,31092
4768,1794,17,3422,31092
4769,1728,20,6834,31105
4770,1499,24,652,31112
4771,1588,15,7750,31121
4772,1837,14,7750,31121
4773,1226,2,1102,31128
4774,901,15,7208,31129
4775,1559,10,8630,31132
4776,1789,2,801,31142
4777,1630,4,801,31142
4778,1550,16,6545,31144
4779,1227,15,5006,31145
4780,1218,12,5006,31145
4781,675,2,2012,31147
4782,1635,20,8235,31149
4783,1805,22,6635,31156
4784,1830,12,7419,31160
4785,839,9,4423,31161
4786,1663,14,330,31167
4787,1563,11,3439,31169
4788,758,22,821,31176
4789,1227,10,8007,31204
4790,1637,25,3432,31205
4791,1743,1,7447,31214
4792,1754,18,7447,31214
4793,1816,9,7447,31214
4794,1735,6,7685,31216
4795,1060,10,8187,31224
4796,1148,12,3781,31234
4797,1839,14,8865,31237
4798,1739,1,2716,31240
4799,1690,15,2716,31240
4800,1019,11,7243,31247
4801,1583,10,3113,31261
4802,1757,21,3408,31274
4803,1440,2,199,31276
4804,615,20,2401,31278
4805,1625,4,652,31280
4806,1782,12,652,31280
4807,1621,24,3540,31282
4808,1705,2,6018,31292
4809,1131,18,3068,31302
4810,1531,24,1586,31304
4811,1734,13,3208,31321
4812,1281,8,4520,31334
4813,1830,6,3542,31345
4814,905,3,4344,31347
4815,795,18,4344,31347
4816,1433,4,3538,31348
4817,337,5,4515,31364
4818,1597,24,4617,31366
4819,1771,5,1180,31374
4820,1099,21,6040,31377
4821,1131,16,3545,31394
4822,1737,14,5186,31398
4823,126,9,8081,31401
4824,264,12,8081,31401
4825,1093,15,5720,31407
4826,171,23,4412,31420
4827,1690,20,4412,31420
4828,1351,8,6860,31423
4829,1179,24,8941,31431
4830,1564,17,262,31433
4831,1841,19,4520,31435
4832,1321,15,7600,31442
4833,1716,2,1786,31460
4834,1642,3,1786,31460
4835,1765,11,3293,31463
4836,1842,12,265,31466
4837,1758,2,4006,31472
4838,1835,5,7979,31483
4839,1297,20,7395,31484
4840,1716,24,7781,31485
4841,1541,21,3091,31489
4842,435,4,1299,31490
4843,226,13,1299,31490
4844,875,17,6772,31496
4845,1834,24,652,31499
4846,1735,3,3731,31505
4847,1329,11,4530,31511
4848,736,21,810,31518
4849,1396,24,5601,31524
4850,1843,10,451,31526
4851,1620,14,7650,31564
4852,1814,13,3852,31570
4853,1836,1,838,31577
4854,1833,6,838,31577
4855,1479,24,7694,31585
4856,1360,9,6120,31586
4857,1816,24,6836,31589
4858,1818,21,2338,31600
4859,1802,24,2309,31607
4860,1094,3,5286,31610
4861,1780,14,2057,31628
4862,1605,4,1987,31629
4863,1476,7,4159,31639
4864,862,19,4159,31639
4865,1751,9,5737,31641
4866,1772,10,3457,31644
4867,540,20,29,31662
4868,1306,17,29,31662
4869,1672,18,6724,31670
4870,1752,8,6724,31670
4871,1377,23,7447,31671
4872,1742,2,8107,31672
4873,1519,12,4360,31692
4874,1406,19,8034,31693
4875,1835,16,4540,31697
4876,1378,7,3544,31698
4877,1544,25,2435,31707
4878,1156,14,4618,31710
4879,1730,9,4301,31717
4880,1147,24,3722,31723
4881,1706,23,2239,31727
4882,1797,25,2239,31727
4883,1792,6,4268,31729
4884,1720,9,7466,31731
4885,1692,17,647,31737
4886,1681,22,1085,31753
4887,1836,2,3545,31758
4888,1278,20,3545,31758
4889,1094,13,324,31771
4890,1778,6,2152,31779
4891,1160,22,3964,31786
4892,1398,10,3579,31802
4893,1581,9,7832,31803
4894,1529,1,7832,31803
4895,597,14,3399,31815
4896,464,7,7610,31823
4897,1351,1,3794,31824
4898,1832,14,3794,31824
4899,870,22,3460,31833
4900,1841,5,4017,31835
4901,1605,9,4939,31874
4902,1210,9,7451,31882
4903,1832,15,318,31884
4904,1814,20,7483,31889
4905,1842,21,1096,31892
4906,1825,11,6542,31902
4907,1759,4,8193,31905
4908,1560,8,1193,31919
4909,1800,8,1193,31919
4910,1500,1,5382,31924
4911,1836,23,5382,31924
4912,1136,11,8919,31942
4913,508,8,4012,31943
4914,1390,3,6591,31945
4915,1228,20,6633,31961
4916,1538,10,6633,31961
4917,182,24,3408,31967
4918,163,23,3408,31967
4919,40,20,3408,31967
4920,1801,15,4965,31970
4921,1809,19,2955,31977
4922,1810,14,8235,31987
4923,1330,21,7447,31990
4924,1599,20,1281,31993
4925,1521,11,5675,31995
4926,1302,18,5350,32001
4927,592,13,8759,32010
4928,1822,16,3556,32018
4929,1625,18,7167,32021
4930,1227,1,6852,32030
4931,1388,11,3155,32031
4932,1430,11,3326,32036
4933,1609,11,3326,32036
4934,1742,12,140,32037
4935,1733,15,7865,32052
4936,491,5,3882,32061
4937,1079,15,7447,32062
4938,837,24,2057,32069
4939,75,16,2057,32069
4940,1323,7,8910,32075
4941,1076,18,1874,32076
4942,1627,23,4350,32078
4943,1441,6,4350,32078
4944,1716,22,3715,32093
4945,1812,13,4381,32096
4946,1391,9,7530,32107
4947,1843,13,8892,32116
4948,1843,2,8892,32116
4949,1594,22,2791,32151
4950,1102,19,1048,32162
4951,1648,3,3492,32176
4952,1841,21,7565,32194
4953,1842,16,5446,32223
4954,1004,18,1755,32241
4955,1308,12,5493,32247
4956,1752,3,7665,32248
4957,972,7,2760,32249
4958,1814,24,4580,32278
4959,1708,17,7669,32295
4960,1261,12,2057,32299
4961,900,10,8405,32308
4962,1813,10,3540,32342
4963,1297,25,1810,32343
4964,1692,11,8198,32353
4965,1656,15,8235,32354
4966,1382,22,759,32360
4967,831,15,6754,32367
4968,852,1,8840,32405
4969,1472,5,435,32406
4970,1627,20,4817,32417
4971,1795,19,8054,32429
4972,1062,6,3297,32445
4973,1262,20,3768,32452
4974,1564,12,8921,32472
4975,1009,19,8143,32476
4976,1543,14,4467,32477
4977,557,14,52,32481
4978,1262,25,7447,32484
4979,1430,1,7447,32484
4980,1240,25,4242,32497
4981,1776,10,752,32501
4982,1541,18,7447,32505
4983,684,24,7447,32505
4984,569,16,8934,32511
4985,1220,8,3941,32512
4986,1718,13,9047,32522
4987,418,18,361,32524
4988,1060,5,6286,32526
4989,1505,13,4608,32540
4990,1576,20,7556,32542
4991,895,4,4403,32547
4992,1841,4,4617,32555
4993,1837,13,4617,32555
4994,1840,7,2369,32563
4995,1691,7,2306,32571
4996,1120,4,3048,32578
4997,1473,19,4544,32583
4998,556,10,4672,32588
4999,1732,6,7617,32595
5000,1705,6,7515,32597
